filename,cellCount,branchSum,junctionSum,endpointSum,avgbranchSum,branchSumCell,junctionSumCell,endpointSumCell,avgbranchSumCell
50_RightCA3_1,43,946,453,432,4.396,22.0,10.534883720930232,10.046511627906977,0.10223255813953488
50_RightCA3_2,48,930,443,453,5.106,19.375,9.229166666666666,9.4375,0.106375
50_RightCA3_3,48,1238,593,560,5.183999999999999,25.791666666666668,12.354166666666666,11.666666666666666,0.10799999999999998
50_RightDG_1a,53,890,420,435,5.2109999999999985,16.79245283018868,7.9245283018867925,8.20754716981132,0.09832075471698111
50_RightDG_1b,44,1059,509,485,4.582000000000002,24.068181818181817,11.568181818181818,11.022727272727273,0.10413636363636368
50_RightDG_2a,41,832,393,399,4.406,20.29268292682927,9.585365853658537,9.731707317073171,0.10746341463414634
50_RightDG_2b,38,626,294,317,4.55,16.473684210526315,7.7368421052631575,8.342105263157896,0.11973684210526316
50_RightDG_3a,45,1438,690,651,4.891000000000001,31.955555555555556,15.333333333333334,14.466666666666667,0.1086888888888889
50_RightDG_3b,52,1013,480,483,5.652,19.48076923076923,9.23076923076923,9.288461538461538,0.1086923076923077
52_LeftCA1_1,47,1199,565,578,4.72,25.51063829787234,12.02127659574468,12.297872340425531,0.10042553191489362
52_LeftCA1_2,48,1432,690,645,4.825000000000001,29.833333333333332,14.375,13.4375,0.10052083333333335
52_LeftCA1_3,37,1394,673,625,4.1209999999999996,37.67567567567568,18.18918918918919,16.89189189189189,0.11137837837837837
52_LeftCA3_1,40,1062,505,505,4.371,26.55,12.625,12.625,0.10927500000000001
52_LeftCA3_2,39,1072,516,490,4.453000000000001,27.487179487179485,13.23076923076923,12.564102564102564,0.11417948717948721
52_LeftCA3_3,40,1627,790,724,4.666,40.675,19.75,18.1,0.11665
52_LeftDG_1a,50,1170,555,536,4.941999999999999,23.4,11.1,10.72,0.09883999999999998
52_LeftDG_1b,39,1034,492,478,4.054,26.512820512820515,12.615384615384615,12.256410256410257,0.10394871794871796
52_LeftDG_2a,47,1834,891,781,4.736999999999999,39.02127659574468,18.95744680851064,16.617021276595743,0.10078723404255317
52_LeftDG_2b,41,945,446,442,4.352000000000001,23.048780487804876,10.878048780487806,10.78048780487805,0.10614634146341466
52_LeftDG_3a,43,1140,550,510,4.767,26.511627906976745,12.790697674418604,11.86046511627907,0.11086046511627907
52_LeftDG_3b,40,645,311,304,4.4510000000000005,16.125,7.775,7.6,0.11127500000000001
52_RightCA1_1,51,856,401,421,5.141000000000002,16.784313725490197,7.862745098039215,8.254901960784315,0.10080392156862748
52_RightCA1_2,41,1131,549,521,4.488000000000001,27.585365853658537,13.390243902439025,12.707317073170731,0.10946341463414637
52_RightCA1_3,37,971,473,441,4.165,26.243243243243242,12.783783783783784,11.91891891891892,0.11256756756756757
52_RightCA3_1,47,746,350,388,5.278,15.872340425531915,7.446808510638298,8.25531914893617,0.11229787234042553
52_RightCA3_2,45,1487,722,671,4.906999999999998,33.044444444444444,16.044444444444444,14.911111111111111,0.1090444444444444
52_RightCA3_3,43,1117,528,541,4.858000000000001,25.976744186046513,12.279069767441861,12.581395348837209,0.11297674418604654
52_RightDG_1a,48,660,311,313,4.676,13.75,6.479166666666667,6.520833333333333,0.09741666666666667
52_RightDG_1b,43,889,422,431,4.3240000000000025,20.674418604651162,9.813953488372093,10.023255813953488,0.10055813953488378
52_RightDG_2a,46,1107,537,502,4.784000000000001,24.065217391304348,11.673913043478262,10.91304347826087,0.10400000000000001
52_RightDG_2b,42,841,390,415,4.428000000000001,20.023809523809526,9.285714285714286,9.880952380952381,0.10542857142857145
52_RightDG_3a,39,799,380,373,4.384,20.487179487179485,9.743589743589743,9.564102564102564,0.11241025641025641
52_RightDG_3b,37,782,382,362,3.9200000000000004,21.135135135135137,10.324324324324325,9.783783783783784,0.10594594594594596
63_LeftCA1_1,41,708,334,331,3.9530000000000007,17.26829268292683,8.146341463414634,8.073170731707316,0.09641463414634148
63_LeftCA1_2,23,358,161,200,2.3520000000000003,15.565217391304348,7.0,8.695652173913043,0.1022608695652174
63_LeftCA1_3,35,553,257,284,2.954,15.8,7.3428571428571425,8.114285714285714,0.0844
63_LeftCA3_1,38,667,312,317,3.6630000000000003,17.55263157894737,8.210526315789474,8.342105263157896,0.09639473684210527
63_LeftCA3_2,34,418,195,207,3.2100000000000004,12.294117647058824,5.735294117647059,6.088235294117647,0.09441176470588236
63_LeftCA3_3,33,413,185,224,3.0880000000000005,12.515151515151516,5.606060606060606,6.787878787878788,0.09357575757575759
63_LeftDG_1a,33,673,318,301,3.406,20.393939393939394,9.636363636363637,9.121212121212121,0.10321212121212121
63_LeftDG_1b,40,701,313,361,3.805999999999999,17.525,7.825,9.025,0.09514999999999998
63_LeftDG_2a,25,288,129,157,2.4100000000000006,11.52,5.16,6.28,0.09640000000000003
63_LeftDG_2b,21,212,98,117,1.8830000000000002,10.095238095238095,4.666666666666667,5.571428571428571,0.08966666666666667
63_LeftDG_3a,28,372,174,195,2.4090000000000007,13.285714285714286,6.214285714285714,6.964285714285714,0.08603571428571431
63_LeftDG_3b,25,188,78,127,2.356,7.52,3.12,5.08,0.09423999999999999
63_RightCA1_1,43,710,333,349,4.389,16.511627906976745,7.744186046511628,8.116279069767442,0.10206976744186047
63_RightCA1_2,37,650,311,307,3.8499999999999996,17.56756756756757,8.405405405405405,8.297297297297296,0.10405405405405405
63_RightCA1_3,42,606,289,289,4.127000000000001,14.428571428571429,6.880952380952381,6.880952380952381,0.09826190476190477
63_RightCA3_1,39,986,469,422,3.8890000000000002,25.28205128205128,12.025641025641026,10.820512820512821,0.09971794871794873
63_RightCA3_2,33,467,219,231,3.196,14.151515151515152,6.636363636363637,7.0,0.09684848484848485
63_RightCA3_3,37,432,194,232,3.5010000000000003,11.675675675675675,5.243243243243243,6.27027027027027,0.09462162162162163
63_RightDG_1a,42,616,281,313,3.8210000000000006,14.666666666666666,6.690476190476191,7.4523809523809526,0.09097619047619049
63_RightDG_1b,31,491,231,244,3.2060000000000004,15.838709677419354,7.451612903225806,7.870967741935484,0.10341935483870969
63_RightDG_2a,39,435,193,240,3.618,11.153846153846153,4.948717948717949,6.153846153846154,0.09276923076923077
63_RightDG_2b,30,378,180,196,2.8190000000000004,12.6,6.0,6.533333333333333,0.09396666666666668
63_RightDG_3a,30,433,193,223,2.9920000000000004,14.433333333333334,6.433333333333334,7.433333333333334,0.09973333333333335
63_RightDG_3b,34,421,196,215,3.137,12.382352941176471,5.764705882352941,6.323529411764706,0.09226470588235294
65_LeftCA1_1,35,253,106,163,3.1680000000000006,7.228571428571429,3.0285714285714285,4.6571428571428575,0.09051428571428573
65_LeftCA1_2,35,310,134,187,3.4870000000000005,8.857142857142858,3.8285714285714287,5.3428571428571425,0.09962857142857144
65_LeftCA1_3,29,242,107,142,2.802000000000001,8.344827586206897,3.689655172413793,4.896551724137931,0.09662068965517244
65_LeftCA3_1,22,124,53,80,1.939,5.636363636363637,2.409090909090909,3.6363636363636362,0.08813636363636364
65_LeftCA3_2,28,328,146,192,2.4770000000000003,11.714285714285714,5.214285714285714,6.857142857142857,0.08846428571428573
65_LeftCA3_3,26,268,120,155,2.4649999999999994,10.307692307692308,4.615384615384615,5.961538461538462,0.09480769230769229
65_LeftDG_1a,29,208,87,138,2.1430000000000002,7.172413793103448,3.0,4.758620689655173,0.07389655172413793
65_LeftDG_1b,22,122,51,86,1.9820000000000002,5.545454545454546,2.3181818181818183,3.909090909090909,0.0900909090909091
65_LeftDG_2a,34,272,116,159,3.009,8.0,3.411764705882353,4.676470588235294,0.0885
65_LeftDG_2b,27,173,70,120,2.247,6.407407407407407,2.5925925925925926,4.444444444444445,0.08322222222222221
65_LeftDG_3a,29,215,91,139,2.1630000000000003,7.413793103448276,3.1379310344827585,4.793103448275862,0.07458620689655174
65_LeftDG_3b,28,137,54,100,1.7079999999999997,4.892857142857143,1.9285714285714286,3.5714285714285716,0.06099999999999999
65_RightCA1_1,25,240,103,151,1.9290000000000005,9.6,4.12,6.04,0.07716000000000002
65_RightCA1_2,35,337,152,196,2.9089999999999994,9.628571428571428,4.3428571428571425,5.6,0.0831142857142857
65_RightCA1_3,32,453,207,235,2.9979999999999998,14.15625,6.46875,7.34375,0.09368749999999999
65_RightCA3_1,21,121,49,86,1.4409999999999998,5.761904761904762,2.3333333333333335,4.095238095238095,0.06861904761904761
65_RightCA3_2,26,177,73,114,2.1969999999999996,6.8076923076923075,2.8076923076923075,4.384615384615385,0.08449999999999999
65_RightCA3_3,22,119,48,84,1.4569999999999996,5.409090909090909,2.1818181818181817,3.8181818181818183,0.0662272727272727
65_RightDG_1a,25,227,99,131,1.6600000000000004,9.08,3.96,5.24,0.06640000000000001
65_RightDG_1b,22,104,41,80,1.532,4.7272727272727275,1.8636363636363635,3.6363636363636362,0.06963636363636364
65_RightDG_2a,24,224,97,132,1.7990000000000002,9.333333333333334,4.041666666666667,5.5,0.07495833333333334
65_RightDG_2b,22,153,62,101,1.5169999999999992,6.954545454545454,2.8181818181818183,4.590909090909091,0.06895454545454542
65_RightDG_3a,24,261,115,151,2.043,10.875,4.791666666666667,6.291666666666667,0.085125
65_RightDG_3b,19,107,40,76,1.3510000000000002,5.631578947368421,2.1052631578947367,4.0,0.07110526315789474
67_LeftCA1_1,53,1554,752,694,5.253000000000003,29.32075471698113,14.18867924528302,13.09433962264151,0.09911320754716986
67_LeftCA1_2,38,1051,509,460,3.702,27.657894736842106,13.394736842105264,12.105263157894736,0.09742105263157895
67_LeftCA1_3,49,771,358,387,4.869000000000001,15.73469387755102,7.3061224489795915,7.8979591836734695,0.09936734693877552
67_LeftCA3_1,45,961,454,463,5.213000000000002,21.355555555555554,10.088888888888889,10.28888888888889,0.11584444444444449
67_LeftCA3_2,40,548,255,290,3.9450000000000007,13.7,6.375,7.25,0.09862500000000002
67_LeftCA3_3,31,564,272,270,3.3419999999999996,18.193548387096776,8.774193548387096,8.709677419354838,0.10780645161290321
67_LeftDG_1a,47,1013,475,481,4.571000000000001,21.5531914893617,10.106382978723405,10.23404255319149,0.09725531914893619
67_LeftDG_1b,48,931,443,430,4.9159999999999995,19.395833333333332,9.229166666666666,8.958333333333334,0.10241666666666666
67_LeftDG_2a,45,623,282,320,3.8020000000000005,13.844444444444445,6.266666666666667,7.111111111111111,0.0844888888888889
67_LeftDG_2b,44,493,225,256,4.236000000000001,11.204545454545455,5.113636363636363,5.818181818181818,0.09627272727272729
67_LeftDG_3a,43,500,229,258,4.307000000000001,11.627906976744185,5.325581395348837,6.0,0.10016279069767445
67_LeftDG_3b,38,429,203,214,3.2880000000000007,11.289473684210526,5.342105263157895,5.631578947368421,0.0865263157894737
67_RightCA1_1,42,829,397,402,4.567,19.738095238095237,9.452380952380953,9.571428571428571,0.10873809523809524
67_RightCA1_2,35,531,253,256,3.449,15.17142857142857,7.228571428571429,7.314285714285714,0.09854285714285714
67_RightCA1_3,45,689,318,356,4.515000000000001,15.311111111111112,7.066666666666666,7.911111111111111,0.10033333333333334
67_RightCA3_1,37,648,307,315,4.253,17.513513513513512,8.297297297297296,8.513513513513514,0.11494594594594595
67_RightCA3_2,33,646,303,312,3.368,19.575757575757574,9.181818181818182,9.454545454545455,0.10206060606060606
67_RightCA3_3,34,526,249,257,3.4470000000000014,15.470588235294118,7.323529411764706,7.5588235294117645,0.1013823529411765
67_RightDG_1a,47,749,351,340,5.311000000000001,15.936170212765957,7.468085106382978,7.23404255319149,0.11300000000000002
67_RightDG_1b,43,472,211,271,4.292000000000001,10.976744186046512,4.906976744186046,6.3023255813953485,0.0998139534883721
67_RightDG_2a,41,614,281,314,4.125000000000001,14.975609756097562,6.853658536585366,7.658536585365853,0.100609756097561
67_RightDG_2b,34,476,222,239,3.1850000000000014,14.0,6.529411764705882,7.029411764705882,0.09367647058823533
67_RightDG_3a,34,576,268,281,3.0180000000000002,16.941176470588236,7.882352941176471,8.264705882352942,0.08876470588235295
67_RightDG_3b,26,388,182,193,2.658,14.923076923076923,7.0,7.423076923076923,0.10223076923076922
104_LeftCA1_1,37,619,292,309,3.668,16.72972972972973,7.891891891891892,8.35135135135135,0.09913513513513514
104_LeftCA1_2,33,564,264,268,3.5499999999999994,17.09090909090909,8.0,8.121212121212121,0.10757575757575756
104_LeftCA1_3,40,840,398,414,4.4700000000000015,21.0,9.95,10.35,0.11175000000000004
104_LeftCA3_1,26,432,200,220,2.3390000000000004,16.615384615384617,7.6923076923076925,8.461538461538462,0.08996153846153848
104_LeftCA3_2,28,268,115,156,2.95,9.571428571428571,4.107142857142857,5.571428571428571,0.10535714285714286
104_LeftCA3_3,35,551,260,267,3.5080000000000005,15.742857142857142,7.428571428571429,7.628571428571429,0.10022857142857144
104_LeftDG_1a,30,341,145,196,3.0700000000000003,11.366666666666667,4.833333333333333,6.533333333333333,0.10233333333333335
104_LeftDG_1b,29,383,180,190,2.7110000000000007,13.206896551724139,6.206896551724138,6.551724137931035,0.09348275862068968
104_LeftDG_2a,31,442,199,242,3.246,14.258064516129032,6.419354838709677,7.806451612903226,0.10470967741935484
104_LeftDG_2b,34,385,174,194,3.2990000000000004,11.323529411764707,5.117647058823529,5.705882352941177,0.09702941176470589
104_LeftDG_3a,43,655,308,319,3.9030000000000005,15.232558139534884,7.162790697674419,7.4186046511627906,0.09076744186046513
104_LeftDG_3b,37,551,259,259,3.58,14.891891891891891,7.0,7.0,0.09675675675675675
104_RightCA1_1,35,569,259,304,3.678,16.257142857142856,7.4,8.685714285714285,0.10508571428571428
104_RightCA1_2,29,844,407,384,3.1720000000000006,29.103448275862068,14.03448275862069,13.241379310344827,0.1093793103448276
104_RightCA1_3,37,802,373,390,3.7450000000000006,21.675675675675677,10.08108108108108,10.54054054054054,0.10121621621621624
104_RightCA3_1,24,240,108,131,2.2880000000000003,10.0,4.5,5.458333333333333,0.09533333333333334
104_RightCA3_2,24,258,114,148,2.3220000000000005,10.75,4.75,6.166666666666667,0.09675000000000002
104_RightCA3_3,32,516,244,252,3.478000000000001,16.125,7.625,7.875,0.10868750000000003
104_RightDG_1a,35,342,150,206,3.1999999999999993,9.771428571428572,4.285714285714286,5.885714285714286,0.09142857142857141
104_RightDG_1b,19,182,81,100,1.6569999999999998,9.578947368421053,4.2631578947368425,5.2631578947368425,0.08721052631578946
104_RightDG_2a,36,496,231,250,3.605000000000001,13.777777777777779,6.416666666666667,6.944444444444445,0.10013888888888892
104_RightDG_2b,26,288,133,154,2.5389999999999997,11.076923076923077,5.115384615384615,5.923076923076923,0.09765384615384615
104_RightDG_3a,44,565,259,298,4.073,12.840909090909092,5.886363636363637,6.7727272727272725,0.09256818181818183
104_RightDG_3b,33,408,192,200,3.2159999999999997,12.363636363636363,5.818181818181818,6.0606060606060606,0.09745454545454545
106_LeftCA1_1,50,1139,543,544,5.5630000000000015,22.78,10.86,10.88,0.11126000000000003
106_LeftCA1_2,45,1325,624,638,5.183000000000001,29.444444444444443,13.866666666666667,14.177777777777777,0.1151777777777778
106_LeftCA1_3,45,1179,564,561,5.149,26.2,12.533333333333333,12.466666666666667,0.11442222222222222
106_LeftCA3_1,45,944,447,439,5.185,20.977777777777778,9.933333333333334,9.755555555555556,0.11522222222222221
106_LeftCA3_2,40,1131,540,501,4.115,28.275,13.5,12.525,0.10287500000000001
106_LeftCA3_3,44,1259,605,586,4.808000000000001,28.613636363636363,13.75,13.318181818181818,0.10927272727272729
106_LeftDG_1a,54,1962,941,862,6.043000000000003,36.333333333333336,17.425925925925927,15.962962962962964,0.11190740740740746
106_LeftDG_1b,46,649,305,330,4.987999999999999,14.108695652173912,6.630434782608695,7.173913043478261,0.10843478260869563
106_LeftDG_2a,60,1719,825,813,6.269000000000003,28.65,13.75,13.55,0.10448333333333339
106_LeftDG_2b,38,609,284,297,4.3069999999999995,16.026315789473685,7.473684210526316,7.815789473684211,0.11334210526315788
106_LeftDG_3a,56,1553,743,738,6.447000000000001,27.732142857142858,13.267857142857142,13.178571428571429,0.11512500000000002
106_LeftDG_3b,40,786,389,333,4.154,19.65,9.725,8.325,0.10385
106_RightCA1_1,48,1893,916,849,5.543000000000004,39.4375,19.083333333333332,17.6875,0.11547916666666674
106_RightCA1_2,54,2447,1187,1068,5.853000000000001,45.31481481481482,21.98148148148148,19.77777777777778,0.1083888888888889
106_RightCA1_3,43,1646,793,760,4.521999999999999,38.27906976744186,18.441860465116278,17.674418604651162,0.10516279069767441
106_RightCA3_1,43,640,303,319,4.653,14.883720930232558,7.046511627906977,7.4186046511627906,0.10820930232558139
106_RightCA3_2,36,476,219,246,3.945,13.222222222222221,6.083333333333333,6.833333333333333,0.10958333333333332
106_RightCA3_3,42,771,378,351,4.5070000000000014,18.357142857142858,9.0,8.357142857142858,0.10730952380952384
106_RightDG_1a,51,1884,896,889,5.5360000000000005,36.94117647058823,17.568627450980394,17.431372549019606,0.10854901960784315
106_RightDG_1b,36,867,416,401,3.9160000000000004,24.083333333333332,11.555555555555555,11.13888888888889,0.10877777777777779
106_RightDG_2a,55,1635,781,742,5.632999999999999,29.727272727272727,14.2,13.49090909090909,0.1024181818181818
106_RightDG_2b,40,696,326,333,4.288000000000001,17.4,8.15,8.325,0.10720000000000003
106_RightDG_3a,50,1473,699,685,4.992000000000002,29.46,13.98,13.7,0.09984000000000004
106_RightDG_3b,39,828,393,372,3.965000000000001,21.23076923076923,10.076923076923077,9.538461538461538,0.1016666666666667
108_LeftCA1_1,49,663,305,343,4.715000000000002,13.53061224489796,6.224489795918367,7.0,0.0962244897959184
108_LeftCA1_2,44,892,413,447,4.407000000000002,20.272727272727273,9.386363636363637,10.159090909090908,0.10015909090909095
108_LeftCA1_3,33,749,349,366,3.259000000000001,22.696969696969695,10.575757575757576,11.090909090909092,0.09875757575757578
108_LeftCA3_1,31,389,182,198,2.722,12.548387096774194,5.870967741935484,6.387096774193548,0.08780645161290322
108_LeftCA3_2,40,446,202,244,4.121000000000001,11.15,5.05,6.1,0.10302500000000003
